"name","lat","lon","value"
"Bashayam Circle Sadashiva Nagara,SADASHIVA NAGARA,BESIDE SANKEY APARTMENTS",13.006151123,77.5794438366,0.45
"RM Guttahalli,PALACE GUTTAHALLI,BESIDE OPEN AREA",12.9997240473,77.5842970423,0.45
"Anandanagar",13.03297,77.59131,0.45
"Veterinary College",13.03002086,77.58701231,0.45
"CBI Office,GANGANAGARA,BESIDE RITI JEWELLERY",13.0268333105,77.5864943779,0.45
"Vasanthappa Block,GANGANAGARA,IN FRONT OF RADHAKRISHNA ENGLISH SCHOOL",13.026310229,77.5890985351,0.45
"RTNagara Police Station,RT NAGARA,BESIDE POLICE STATION",13.024358,77.592839,0.45
"R T Nagara Post Office,RT NAGARA,OPPOSITE OF SYNDICATE BANK",13.0220453414,77.5925901369,0.45
"Rahmath Nagara,RT NAGARA POST OFFICE,OPPOSITE OF NANDINI HOTEL",13.0174405828,77.5918496221,0.45
"Matada Halli,RT NAGARA POST OFFICE,BESIDE SHRI RADHAKRISHNA THEATER",13.013597,77.593661,0.45
"CIL,JC NAGARA, RT NAGARA,IN FRONT OF KARANTH ENCLAVE",13.0117182154,77.5933557004,0.45
"TV Tower Munireddy palya",13.00917837,77.59123183,0.45
"JC Nagara,JC NAGARA,BESIDE POST OFFICE",13.0067990441,77.592745414,0.45
"Jayamahal,JAYAMAHAL,BESIDE SAI SAGAR HOTEL",13.0018609297,77.5944668055,0.45
"Kaval Byrasandra,RT NAGAR POST,OPPOSITE OF ANJANEYA TEMPLE",13.0198500026,77.6077437401,0.45
"P&T Quarters,KAVALABYRASANDRA, RT NAGARA POST,OPPOSITE OF POST & TELECOM QUARTERS",13.0214576386,77.6046353215,0.45
"Pushpanjali Talkies,RT NAGARA,IN FRONT OF LAL BAHADUR SHASTRI GOVT FIRST GRADE COLLEGE",13.0220447671,77.6024356078,0.45
"Dinnur,RT NAGARA,IN FRONT OF ANUGRAHA WINES",13.0239751644,77.5986717832,0.45
"Pillanna Garden,PILLANNA GARDEN,OPPOSITE OF SIDDHI VINAYAKA TEMPLE",13.0119855221,77.6176428465,0.45
"Periyar Nagara Circle,BILAL NAGARA,IN FRONT OF KBS FAIR PRICE",13.010467384,77.615152169,0.45
"Canara Bank Hebbala,FRAZER TOWN,IN FRONT OF V.R.SHABBIR AHMED STORES",13.0066415826,77.6125461305,0.45
"Doddi",13.002370463,77.6121862224,0.45
"Frazer Twon,FRAZER TOWN,OPPOSITE OF ST ANTHONYS CHURCH",13.0011554041,77.6121806182,0.45
"Coles Park",12.9954445816,77.6084019714,0.45
"Bamboo Bazaar,SHIVAJI NAGARA,BESIDE PRESTIGE BUILDING DEMOLISHER",12.991635846,77.6046056394,0.45
"Sulthan Palya,RT NAGARA POST,OPPOSITE OF SEA HORSE AQUARIUM",13.0265991669,77.6040446116,0.45
"Pushpanjali Talkies,SULTHANPALYA, RT NAGARA,OPPOSITE OF LAL BAHADUR SHASTRI GOVT FIRST GRADE COLLEGE",13.0221107695,77.6026272587,0.45
"Manorayana Palya,MANORAYANPALYA, RT NAGARA,NEAR DODDAMMA DEVI TEMPLE",13.0286628194,77.6018495858,0.45
"Sulthan Palya,RT NAGARA POST,IN FRONT OF SHIVA SWEETS & BAKERY",13.0265883231,77.6039092579,0.45
"Chinnappana Garden",13.00289,77.60334,0.45
"Marappa Garden,LAST STOP",13.00462,77.59976,0.45
"YMCA Nandi Durga Road,BENSON TOWN,BESIDE ANJANEYA TEMPLE",13.0005462281,77.599671213,0.45
"Canara Bank,BENSON TOWN,BESIDE MASJID-E-KHADIRA",12.9954547919,77.6013351242,0.45
"Jeevanahalli,OPPOSITE OF VETERINARY HOSPITAL",12.994897156,77.6288153011,0.45
"Coxtown Water Tank,COX TOWN,IN FRONT OF MEG TRAINING AREA",12.993794218,77.6266327505,0.45
"Coxtown Circle,COX TOWN,IN FRONT OF BALAJI WINES",12.9962160496,77.6215643346,0.45
"Shivajinagar Bus Station",12.98368012,77.6035693,0.45
"Domlur TTMC Bus Stand,DOMLURU, HAL,BESIDE T.T.M.C.",12.9615430431,77.6381592055,0.45
"Jeevan Bhimanagara Bus stand,HAL 3RD STAGE,OPPOSITE OF LIC OF INDIA",12.9656985353,77.6578758383,0.45
"Vivekanagara,VIVEKA NAGARA,BESIDE BUS STAND",12.9541212846,77.622713298,0.45
"Vannarapete",12.95618999,77.62089456,0.45
"ASC Center,AUSTIN TOWN,BESIDE QUARTERS",12.9623260601,77.6187350886,0.45
"Austin Town,AUSTIN TOWN,BESIDE KALIYAMMA TEMPLE",12.9614141257,77.6143743807,0.45
"Philomena Hospital,AUSTIN TOWN,OPPOSITE OF S.M.PERLE",12.9645954911,77.6101399586,0.45
"Boldwin Girls High School",12.965535336,77.6027927242,0.45
"Nanjappa Circle,SHANTHI NAGARA,OPPOSTIE OF KARNATAKA HOUSING ASSOCIATION",12.9607797135,77.6005055476,0.45
"Akkithimmana halli,SHANTHI NAGARA,IN FORNT OF METRO POLES",12.9618604761,77.5977855362,0.45
"Subbaiah Circle,BESIDE SEETHA LAKSHMI TOWER, KSBCL",12.9624428715,77.5909940916,0.45
"Poornima Talkies,NEW MISSION ROAD,BESIDE JAYALAKSHMI BAKARY",12.96095,77.58773,0.45
"Srinivagilu,NATTA GATE,BESIDE SRI GOLDEN BAR & RESTAURANT",12.938162794,77.6328057358,0.45
"Ejipura,EJIPURA,BESIDE ROSEWAY LIQUORS",12.9466640018,77.6286983304,0.45
"Bakery Ejipura",12.9497953132,77.6263900381,0.45
"Ejipura Market,VIVEKA NAGARA,BESIDE SHINE BAKERY",12.9505740988,77.6237629809,0.45
"Ravi Tent,VIVEKA NAGARA,BESIDE VIVEKA NAGARA POLICE STATION",12.95143,77.62244,0.45
"Karnataka Housing Complex,KORAMANGALA,IN FRONT OF PARK",12.9454788007,77.6228701416,0.45
"NGV Gate",12.94931,77.62027,0.45
"NDDA Koramangala",12.94260992,77.62247524,0.45
"Rajendranagar",12.94496622,77.61964278,0.45
"Neela sandra,NEELASANDRA,BESIDE BDA COMPLEX",12.9576920655,77.6143439225,0.45
"Neelasandra Rose Garden,ROSE GARDEN,BESIDE ARYA S L BANK",12.9538758751,77.6169975288,0.45
"Neelasandra,AUSTIN TOWN,BESIDE KAVYASAGARA",12.9582259152,77.6147801802,0.45
"Gajendra Nagara,ANEPALYA ADUGODI POST,OPPOSITE OF SUNFORD JAPAN ELECTRONIC PRIVATE LIMITED",12.9515960813,77.6077589951,0.45
"Jaibheemanagara,BTM LAYOUT 1ST STAGE,IN FRONT OF VIGHNESH DEVELOPERS",12.919394891,77.6151009375,0.45
"GANGOTHRI CIRCLE,BTM LAYOUT 1ST STAGE,IN FRONT OF GANGOTHRI BUS STAND",12.9195513949,77.6128848642,0.45
"Tavare Kere,THAVAREKERE,OPPOSITE OF MYTHRI SUPER MARKET",12.9221934546,77.6103219297,0.45
"Mori,THAVAREKERE,OPPOSITE OF MURALI PLY WOOD",12.9250738001,77.6087410945,0.45
"Chikka aAudugodi,CHIKKA ADUGODI,OPPOSITE OF DODDAMMADEVI TEMPLE",12.9287363946,77.6093188867,0.45
"Suddugunte Palya,SADGUNTE PALYA,OPPOSITE OF ORACLE COMPANY",12.9310676269,77.609784063,0.45
"Old Gurrappana Palya,GURUPPANAPALYA,BESIDE MATHA AVALAMMANA TEMPLE",12.92069,77.60533,0.45
"Adugodi Police Quarters",12.93894469,77.60972866,0.45
"Audugodi,ADUGODI,BESIDE MAICO PLAY GROUND",12.9438501969,77.6059405803,0.45
"MICO Gate,OPPOSITE OF MANOKAMAN CERAMIC",12.9442565262,77.6033180375,0.45
"Wilson Garden 14th cross,WILSON GARDEN,IN FRONT OF SAGAR PHARM",12.9465459865,77.6002529662,0.45
"Wilson Garden 10th Cross,WILSON GARDEN,IN FRONT OF G.S.POER SYSTEM",12.9473503018,77.5982841704,0.45
"Wilson Garden police Station,WILSON GARDEN,BESIDE KITTUR RANI CHANNAMMA PARKLAKKASANDRA",12.9513778165,77.5951920077,0.45
"Jaibheemanagara,BTM LAYOUT 1ST STAGE,BESIDE THE BTM SOWHARDH CO-OPERATIVE LIMITED",12.9194895364,77.6151147019,0.45
"Karnataka Housing Complex,KORAMANGALA,JUDICIAL BLOCK",12.945309151,77.6227190159,0.45
"Chandra Layout,CHANDRA LAYOUT,IN FRONT OF GURU SAGAR",12.9582996351,77.5259712933,0.45
"BCC Layout",12.95141,77.52994,0.45
"Jn Of BCC Layout",12.95483,77.53493,0.45
"NRColony,N.R.COLONY,BESIDE N.R.COLONY LIBRARY",12.9380218405,77.5698452163,0.45
"KAVERI NAGARA,Kamala Nagara,Near Market",12.999577,77.530624,0.45
"Shankar Mutt,BASAVESHWARANAGARA,BESIDE HONEY-B BAKERY, INDIAN HEALTH CENTER",12.9988397501,77.5417202419,0.45
"Sulthan Palya,SULTHANPALYA, RT NAGARA,IN FRONT OF STATE BANK OF INDIA",13.024731623,77.6034532115,0.45
" Hampinagara 7th Main,VIJAYANAGARA,BESIDE MRUDULA MEDICALS",12.9620996665,77.5375952603,0.45
"Central Silk Board,BTM LAYOUT MADIWALA,OPPOSITE OF CENTRAL SILK BOARD",12.9170802963,77.6217106411,0.45
"AGS Layout,A.G.S. LAYOUT,IN FRONT OF SRI M.VISHWESHWARAIAH PARK",12.9137988555,77.537567242,0.45
"JP Nagara 3rd Phase,JP NAGARA 3RD PHASE,BESIDE COLLABERA",12.9070312623,77.5994800217,0.45
"Yeshwanthpur TTMC",13.0178708149,77.5565647799,0.45
"Krishnarajendra Market,KR MARKET",12.960407,77.576347,0.45
"Makkala Koota,KEMPEGOWDA HOSPITAL",12.95633805,77.57385819,0.45
"Mahila samaja",12.95352974,77.57385973,0.45
"National College",12.94888559,77.57382583,0.45
"Basavanagudi Police Station",12.94159052,77.57391823,0.45
"Gunasheela Hospital,BASAVANAGUDI,OPPOSITE OF SOWMYA SPRINGS",12.9406000301,77.5760450587,0.45
"Southend Circle",12.93568464,77.58019997,0.45
"Jayanagara Bus Stand,JAYANAGARA 4TH BLOCK,BESIDE JAIN TEMPLE",12.9276755545,77.5835826527,0.45
"Telephone Exchange,JAYANAGARA 5TH BLOCK,SAMSKRUTI BANQUET HALL",12.9225728642,77.5837942151,0.45
"Jayanagara 38th Cross,JAYANAGARA 5TH BLOCK,OPPOSITE OF NEW AGE STYLES",12.9209943395,77.5837977324,0.45
"Jayanagara 5th Block,JAYANAGARA 5TH BLOCK,BESIDE PANASONIC SHOW ROOM",12.918540541,77.583735591,0.45
"Marenahalli JPnagar Road,JP NAGARA 1ST PHASE,BESIDE VIVEKS SHOW ROOM",12.9148315452,77.5858679786,0.45
"RVDental College,JP NAGARA 1ST PHASE,BESIDE SAI AUTO WORLD",12.9097958149,77.5857998773,0.45
"JP Nagara 15th Cross,JP NAGARA 2ND PHASE,OPPOSITE OF CELL CITY",12.9070172933,77.5858181866,0.45
"Puttenahalli Jp nagar,J.P.NAGARA 7TH PHASE,OPPOSITE OF BIG MARKET",12.897075273,77.586183391,0.45
"Brigade Millenium,R.B.I.LAYOUT,OPPOSITE OF APOLLO PHARMACY",12.8920646171,77.5819355675,0.45
"RBI Layout,R.B.I.LAYOUT,OPPOSITE OF SOMESHWARA SABHA BHAVANA",12.8881949883,77.5819944897,0.45
"Gowrava nagar,GOWRAVA NAGARA,OPPOSITE OF H.D.F.C.BANK",12.8847438056,77.5826979249,0.45
"Navodaya Nagara,NAVODAYA NAGARA,IN FRONT OF VISHWAS SHOPPING CENTRE",12.881492399,77.58379364,0.45
"Kothnuru Dinne,J.P.NAGARA 8TH PHASE,OPPOSITE OF GANESHA TEMPLE",12.8774783397,77.5840206024,0.45
"BK Circle,J.P.NAGARA 8TH PHASE,OPPOSITE OF UNIVERSAL GRANITES",12.8708311663,77.5832832634,0.45
"Surabhi,J.P.NAGARA 8TH PHASE, SURABHI NAGARA,OPPOSITE OF VINAYAKA TIMBERS",12.8678311662,77.5819175624,0.45
"Jambusavari dinne,J.P.NAGARA 8TH PHASE,IN FRONT OF GOVERNMENT HIGHER PRIMARY SCHOOL",12.8657451261,77.5812341598,0.45
"Sompura",12.8776573855,77.4965986982,0.45
"GATTIGERE PALYA,GATTIGERE PALYA,OPPOSITE OF VINAYAKA ENTERPRISES",12.881695516,77.5013465595,0.45
"Chikkegowdana Palya",12.878642,77.514936,0.45
"Ganigara Palya,GANIGARA PALYA,OPPOSITE OF PAYAL MEDICALS",12.8760835123,77.533202177,0.45
"Manjunatha Kalyana Mantapa",12.87495,77.53718,0.45
"Biana Palya,BAYANA PALYA,IN FRONT OF R.C.J. MACHINERIES PVT.LTD",12.874192059,77.5406336581,0.45
"Raghuvanahalli Cross",12.88106529,77.54622172,0.45
"Gubbalala Gate",12.88430735,77.55151829,0.45
"Doddakallasandra",12.88560146,77.55573325,0.45
"Konanakunte Cross Kanakapura Road",12.89070679,77.56459892,0.45
"Metro konanakunte",12.8941492,77.5683058,0.45
"Yelachenahalli",12.89811937,77.57179971,0.45
"Jaraganahalli Cross",12.9005492,77.57301517,0.45
"Sarakki",12.909462,77.572855,0.45
"Kambipura,KAMBIPURA,IN FRONT OF GOVERNMENT PRIMARY SCHOOL",12.8719609603,77.4618052505,0.45
"Jandemara,KAMBIPURA,OPPOSITE MEERSAB PROVISION STORE",12.8746218758,77.4612468105,0.45
"Madarasa school,KAMBIPURA,IN FRONT OF MADARASA SCHOOL",12.880564837,77.4593359613,0.45
"St Bentic school,ANCHEPALYA,OPPOSITE OF ST.BENEDICTS ENGLISH SCHOOL",12.887116266,77.4587476916,0.45
"Anche Palya,ANCHEPALYA,Mysore Road",12.8924006799,77.4574461787,0.45
"Rajarajeshwari Medical College,ANCHEPALYA MYSORE ROAD,IN FRONT OF RAJA RAJESWARI MEDICAL COLLEGE AND HOSPITAL",12.8964744549,77.4607825147,0.45
"Basavanagara,MYSORE ROAD CHECK POST(BASAVESHWARA NAGARA),OPPOSITE OF VISHWA VOKKALIGARA MAHA SAMSTHANA MUTT",12.9009661617,77.4670353516,0.45
"Nice Road Junction Kengeri,KENGERI,OPPOSITE OF BMTC DEPOT NO 12",12.9047746517,77.4706548703,0.45
"BMTC Depot-12 Gate Kengeri,KENGERI,OPPOSITE OF IMAC INDIA BODY BUILD LTD",12.9071372548,77.4742181266,0.45
"Doddabele,DODDABELE,BESIDE GOVT MIDDLE SCHOOL AND ANJANEYA TEMPLE",12.8887924924,77.4774715304,0.45
"Kengeri RWB Gate,KENGERI,IN FRONT OF KSRTC REGIONAL WORK SHOP, KENGERI",12.9043003136,77.475699073,0.45
"Kengeri Bandemata Badavane,Kengeri Satelite Town,Radient Enclave",12.912867,77.473437,0.45
"Beedi Karmikara Colony,Kengeri Satelite Town,CDD Society",12.91916,77.472305,0.45
"Beedi Karmikara Colony Gate,BEEDI COLONY,BESIDE OPEN AREA",12.9223428969,77.4748789812,0.45
"Robin Talkies,KENGERI UPANAGARA,OPPOSITE OF NEW PRIYANKA BAKERY",12.9159999034,77.4799186111,0.45
"Jn of Kommaghatta Road,KENGERI UPANAGARA,OPPOSITE OF ASHIRWAD DENTAL CLINIC",12.914756917,77.4812396539,0.45
"Ramasandra",12.9455,77.46799,0.45
"Doddabasthi,Open Area",12.9421965248,77.4792211132,0.45
"Chikkanahalli,Petty shop",12.9413913894,77.4791835623,0.45
"New Bhyrahalli cross,BEEDI COLONY,TAVAREKERE,Magadi Road",12.9236431889,77.4729542378,0.45
"Hunisemarada Palya,BESIDE OPEN AREA",12.9135010538,77.4504670138,0.45
"New Byrohalli,HOSA BYROHALLI,OPPOSITE OF GANGAMMA TEMPLE",12.9194310901,77.4559371517,0.45
"Satellite Club",12.92376,77.47254,0.45
"Bettana Palya,BETTANAPALYA,IN FRONT OF AYYAPPA & SHANIMAHATHMA TEMPLE",12.9119918098,77.4431219717,0.45
"Hosa Palya,HOSAPALYA,OPPOSITE OF SAI RAM ENTERPRISES",12.910657612,77.4501220998,0.45
"Shiridi Sai Temple,BESIDE OPEN AREA",12.913732821,77.4505036788,0.45
"Archakara Badavane,OLD BYROHALLI,IN FRONT OF LAKSHMINARASIMHA TEMPLE",12.9188384815,77.4525424048,0.45
"Tavarekere Magadi Road",12.9659828791,77.4002686389,0.45
"Manjunath Nagara",12.96434,77.40377,0.45
"Dodda Aladamara Cross,TAVAREKERE,BESIDE OPEN AREA",12.9638822708,77.4072732418,0.45
"Puttaiahna Palya,IN FRONT OF MILK DAIRY",12.9565906059,77.4107482284,0.45
"Halubhavi Palya,GULAGANJANAHALLI,OPPOSITE OF GOVT. SCHOOL",12.9421241007,77.4158570111,0.45
"Dasegowdana Palya,OPPOSITE OF MARAMMA TEMPLE",12.9368821877,77.4189478504,0.45
"Krishna Sagar Hosakerahalli,KRISHNA SAGARA,OPPOSITE OF RAJALAKSHMI WINES",12.9384868185,77.4264318444,0.45
"Hosakere,SULIKERE,IN FRONT OF SHANI MAHATHAMA TEMPLE",12.9347042939,77.4318431461,0.45
"Sulikere,YELACHAGUPPE,BESIDE OPEN AREA",12.9348125565,77.4466541709,0.45
"Byrohalli Cross,SULIKERE,BESIDE OPEN AREA",12.9344039918,77.4482087326,0.45
"Banglow Sulikere Mysore Road,SULIKERE,IN FRONT OF ASHWATHA KATTE",12.9331063572,77.4542420078,0.45
"Ramasandra Cross,KOMMAGATTA,BESIDE OPEN AREA",12.9326858542,77.4615739545,0.45
"Kommagatta,KOMMAGATTA,IN FRONT OF LAKE",12.9300783803,77.4650941431,0.45
"Nagadevanahalli RR Temple,NAGADEVANAHALLI,BESIDE SRI KRUPA EDUCATION CENTER & SS TILES SANITARY WARE",12.9354613825,77.4923500014,0.45
"Shirke KHB Quarters",12.93203937,77.48782169,0.45
"Hoysala Circle Kengeri Satellite Town,KENGERI UPANAGARA",12.92423931,77.48513225,0.45
"Kengeri Satalite Town Society",12.92369599,77.4849336,0.45
"Jnana bharthi layout",12.931291,77.489834,0.45
"Sulikere,SULIKERE,IN FRONT OF GOVERNMENT SCHOOL",12.9385843118,77.448036198,0.45
"Dhananayakanahalli",12.942964,77.476662,0.45
"Maruthi Nagara",12.9375489863,77.4788912422,0.45
"Chikkabasthi,Open Area",12.9421599278,77.4797897415,0.45
"Sonnenahalli,Open Area",12.9421442433,77.4810181932,0.45
"Sonnenahalli Bridge,Open Area",12.9421076463,77.4833570795,0.45
"Bhuvaneshwari Nagara,Open Area",12.9425311257,77.4868171291,0.45
"Kenchapura Cross",12.94159,77.49314,0.45
"Mariyappana Palya,MARIYAPPANA PALYA,BESIDE DODDAMMA TEMPLE",12.9452856816,77.495368151,0.45
"PVP Shool,JNANAGANGA NAGARA,OPPOSITE OF P.V.P.SCHOOL",12.94832101,77.4969524967,0.45
"University Quarters,BANGALORE UNIVERSITY,OPPOSITE OF UNIVERSITY QUARTERS, NEAR GANESH TEMPLE",12.9516968467,77.5003697516,0.45
"Upkar Residency Layout",12.959032,77.487654,0.45
"Mallathahalli,MALLATHAHALLI,BESIDE BHAGAVAN BUDDA HOMEOPATHIC MEDICAL COLLEGE",12.9582139253,77.5033226427,0.45
"Nrupatunga Nagar,N.G.E.F.LAYOUT,OPPOSITE OF TWINKLERS VIDYANIKETHAN",12.9581921829,77.5099219758,0.45
"Nagarabhavi Village,NAGARABHAVI VILLAGE,OPPOSITE OF BAKE LAND BAKERY",12.9570205869,77.5158717831,0.45
"BGS Health City,B.G.S. HOSPITAL,IN FRONT OF B.G.S.GLOBAL HOSPITAL",12.9026141482,77.4980216713,0.45
"Indo American Hybrid Form,OMKAR LAYOUT,OPPOSITE OF CHINMAYI COMPLEX",12.9047396035,77.5047750834,0.45
"Srinivasapura gate,SRINIVASAPURA,IN FRONT OF SATISH BIKE CENTRE GARAGE",12.9043112801,77.5123574704,0.45
"Glass House,SRINIVASAPURA,BESIDE SATHYA SAI TENT HOUSE",12.9068091419,77.5121956598,0.45
"Bangalore Children Hospital,KANDASWAMY LAYOUT, RAJESHWARI NAGARA,OPPOSITE OF SRI VINAYAKA ENTERPRISES",12.9097748405,77.5133751636,0.45
"Double Road,SHANKARAPPA LAYOUT,BESIDE OPEN AREA",12.9159392137,77.5133699644,0.45
"Pattanagere,PATTANAGERE,OPPOSITE OF L.G.GODOWN",12.9194562334,77.5115879907,0.45
"Bakery Pattanagere,HALAGE VADERAHALLI,IN FRONT OF GURU HARDWARE STORES",12.920020122,77.5138680548,0.45
"Halage Vaderahalli,HALAGE VADERAHALLI,OPPOSITE OF ADI SHAKTHI MARAMMA TEMPLE",12.9224998429,77.514361889,0.45
"Srinivasapura Colony,SRINIVASAPURA,IN FRONT OF NANDHINI MILK PARLOUR",12.9038221868,77.508485467,0.45
"BEML Layout 5th Stage,B.E.M.L. 5TH STAGE,BESIDE B.M.T.C. MAIN BUS STAND",12.9066923819,77.521602083,0.45
"BHEL Layout ,PATTANAGERE, B.H.E.L. LAYOUT,OPPOSITE OF NANJUNDESHWARA ELECTRICALS",12.9171829205,77.5112969521,0.45
"BEML Layout Cross",12.9155771688,77.5137337581,0.45
"BGS Hospital,NEAR ABHIMAN STUDIO,BESIDE B.G.S.ARCH",12.9069133989,77.4993742991,0.45
"BHEL Concrode Layout,CONCORDE LAYOUT,BESIDE JEEVAN ENTERPRISES",12.9082120208,77.509409555,0.45
"Krishna Garden BHEL Layout,KRISHNA GARDEN,BESIDE SRI KRISHNA GARDEN PARK",12.9130585527,77.5067752412,0.45
"BHEL Layout Cross,B.H.E.L. LAYOUT,BESIDE OM SHAKTHI CANTEEN",12.9157944857,77.5107993153,0.45
"Pattanagere,PATTANAGERE,BESIDE IYENGAR BAKERY",12.9198825617,77.5119219041,0.45
"Kariyana Palya,KARIYANAPALYA,BESIDE MARIYAMMA TEMPLE",12.891805519,77.5212504197,0.45
"Ganakkal,GANAKALLU,BESIDE OPEN AREA",12.8979523201,77.512146458,0.45
"Bangarappa Nagara,BANGARAPPA NAGARA,IN FRONT OF GLOBAL ACADEMY TECHNOLOGY",12.924843058,77.526602475,0.45
"Devadiga Soudha,RAJESHWARI NAGARA IDEAL HOMES TOWNSHIP,IN FRONT OF MONISH CORNER HOTEL",12.9269724805,77.5200789236,0.45
"Javaregowdanagara Cross,RAJA RAJESHWARI NAGARA,IN FRONT OF JNANAKSHI COMPLEX, MATHURA SHREE TRUSTS & TRAVELLS",12.9298639907,77.5207796517,0.45
"BHEL Layout Maramma Temple,PATTANAGERE VILLAGE,IN FRONT OF MARAMMA TEMPLE",12.9218741879,77.5088263024,0.45
"Billa Kempanahalli,BILLA KEMPANAHALLI,IN FRONT OF GOVERNMENT PRIMARY SCHOOL",12.8102428805,77.4065890033,0.45
"Kadumane Hotel,KADUMANE,OPPOSITE OF SAROVARA BAR & RESTAURANT",12.8156213765,77.4073496392,0.45
"Lakshmisagar Gate,LAKSHMISAGARA,BEHIND BIG COMPOUND",12.8228534689,77.4106817858,0.45
"Veeranjaneya Temple,HANUMANTHA NAGARA,NEAR KOTHI ANJANEYA TEMPLE",12.829629248,77.4122009799,0.45
"Manchanayakanahalli,MANCHANAYAKANAHALLI,IN FRONT OF ANANYA LUNCH HOME",12.8345341213,77.414444485,0.45
"Sheshagiri Halli Mysore Road,SHESHAGIRIHALLI,IN FRONT OF MUTHURAYA SWAMY TEMPLE",12.8437961731,77.4212977756,0.45
"Hejjala Cross,HEJJALA,OPPOSITE OF SONA VALLIAPPA PUBLIC SCHOOL",12.8554914623,77.4268159746,0.45
"Kanaminaki Colony,KANIMINIKE,IN FRONT OF MANOJ PROVISION STORE",12.8582133854,77.429005639,0.45
"Kanminike,KANIMINIKE,IN FRONT OF GOVERNMENT PRIMARY SCHOOL",12.8631888105,77.4336216622,0.45
"Swaminarayana Gurukul",12.86666,77.43666,0.45
"Pepsi Gate,KUMBALAGUDU,OPPOSITE OF PEPSI SOFT DRINKS FACTORY",12.8725439217,77.4395273253,0.45
"Kumbalagodu,KUMBALAGUDU,IN FRONT OF GOVERNMENT SCHOOL",12.8794301344,77.4459705229,0.45
"Ramohalli Cross,KUMBALAGUDU,IN FRONT OF RAJARAJESHWARI COLLEGE OF ENGINEERING",12.8862136216,77.4503824798,0.45
"Thimmappana Palya,IN FRONT OF BYTARAYA TEMPLE",12.8416592273,77.3922994634,0.45
"Jadenahalli,BESIDE RESIDENTIAL AREA",12.8395875834,77.3963210118,0.45
"Hakki Pikki Colony Cross",12.83934,77.39902,0.45
"Wonderla Park,OPPOSITE OF WONDERLA GATE",12.8383000194,77.4026991899,0.45
"School,OPPOSITE OF J.U.INDUSTRIAL TRAINING INSTITUTE",12.8365503086,77.4107064909,0.45
"Vajara Halli,VAJARAHALLI,OPPOSITE OF ANJANEYA SWAMY TEMPLE",12.823228668,77.3913153536,0.45
"Channegowdana Doddi,CHANNE GOWDANA DODDI,BESIDE GOVERNMENT PRIMARY SCHOOL",12.8068046488,77.4287417137,0.45
"Talaguppe,THALAKUPPE,NEAR PARVATHI TEMPLE",12.8116338825,77.4333345493,0.45
"Hampapura,HAMPAPURA,IN FRONT OF GOVERNMENT PRIMARY SCHOOL",12.8306403384,77.4288562284,0.45
"Shanumangala,SHYANUMANGALA,IN FRONT OF ANGANAVADI",12.7949056216,77.4314635154,0.45
"Gollarapalya,GOLLARAPALYA,OPPOSITE OF GOVERNMENT PRIMARY SCHOOL",12.8015154228,77.4251073506,0.45
"Hakki Pikki Colony",12.84457,77.39997,0.45
"Kempaiahanapalya,KEMPAIAHANA PALYA,BESIDE GOVT.HIGHER PRIMARY SCHOOL",12.7202914283,77.429375248,0.45
"Karenahalli,IN FRONT OF ANJANEYA TEMPLE",12.8181387484,77.365743611,0.45
"Avaragere Cross,BIDADI,IN FRONT OF S.L.N.PUBLIC SCHOOL",12.8015595954,77.3842085246,0.45
"Bidadi",12.796705,77.385581,0.45
"Parasanapalya,IN FRONT OF ASHWATHA KATTE",12.7992010645,77.4374792087,0.45
"Bychohalli,OPPOSITE OF SRI RAMA TEMPLE",12.8063441534,77.4381299783,0.45
"Thippuru,OPPOSITE OF PRIMARY SCHOOL",12.8152973926,77.4412229321,0.45
"Lingapura,NEAR ANGANAVADI KENDRA",12.8215872539,77.4441324556,0.45
"Seegehalli Cross,BESIDE OPEN AREA(HUNASEMARA)",12.8254910881,77.4492983376,0.45
"Gonipura,GONIPURA,BESIDE GOVERNMENT SCHOOL",12.8325322364,77.4510382768,0.45
"Gollahalli,K.GOLLAHALLI,NEAR MANDALA PANCHAYAT OFFICE",12.8431441256,77.4514117822,0.45
"Eradu kamba Gonipura,K.GOLLAHALLI,BESIDE OPEN AREA",12.8491238806,77.4512674075,0.45
"Nalku kamba,GUDIMAVU VILLAGE,BESIDE SRI LAKSHMI PROVISION STORE",12.8557374705,77.4526911837,0.45
"Devagere Cross,DEVAGERE CROSS,IN FRONT OF THARUN IYENGAR BAKERY",12.8643068892,77.4569471638,0.45
"Thagachuguppe,TAGACHAGUPPE,OPPOSITE OF SRI MANJUNATH STORES",12.8667696388,77.4550185649,0.45
"Anchipura Colony,ANCHIPURA COLONY,IN FRONT OF GOVERNMENT MIDDLE SCHOOL",12.767349197,77.4389363504,0.45
"Anchipura,ANCHIPURA,IN FRONT OF MILK DAIRY",12.7702575359,77.4319265236,0.45
"Jogana Palya,JOGANAPALYA,OPPOSITE OF GOVERNMENT PRIMARY SCHOOL",12.7811329137,77.4392053973,0.45
"Anchipura Cross,CHIKKA KUNTANAHALLI,NEAR ASHWATHA KATTE",12.7900831774,77.4411277659,0.45
"Shanumangala Cross,IN FRONT OF VEERANJANEYA TEMPLE",12.7921160404,77.4386069085,0.45
"Byramangala,BYRAMANGALA,BESIDE SRI VENKATESWARA BAKERY AND SWEETS",12.7488095645,77.4241898883,0.45
